"contact_country_names","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Nepal",2.3311432686225,2.34348078375635,5.72720346050738,1.11972374707921,2.66373089617538,39.0189712335818,23.2208173373481,3.48961711856655,6.44958180243459,16.2381971725566,137.175755966795,9.91576448851688,0.25048515653655,0.54138387662203,1.41079156038232,0.829589931791976
"Netherlands",2.04815252803368,1.01490092283867,3.81431154625104,0.073051440424631,1.00888284857917,25.3973284610721,14.6305100775745,0.396994541280277,4.00767344885024,8.62714794823224,146.942829417528,8.66898567224611,0.14188535453858,0.458215104350733,3.50262625810366,5.43274531283052
"New Zealand",3.91669624695887,1.45150549155514,4.85336941367845,0.745334102587191,1.77973265967881,15.6167772573051,15.2131442690348,2.59110338180003,5.70662622817604,10.1586330607878,128.646581604986,11.4851226726539,0.308958275402158,0.474895181742807,2.81380851633275,3.99924453466528
"Nicaragua",3.29459822383179,2.62566239620853,6.41649120162216,0.703561926600953,3.05955120452471,35.7251396644971,22.4322932272042,2.6854881524717,7.58518379110842,15.0533559984976,115.193145373719,6.49178884988555,0.231939519329694,0.419768909618983,1.08773528221791,0.708737056228123
"Niger",7.88374453766031,5.10696158960191,8.31012671742976,0.834257983534069,6.09173560881213,59.3294327177573,26.518984098335,2.87144801046804,9.23414944182116,15.8859924740385,91.2727002868848,4.43579251424222,0.264091355187639,0.442044324421193,0.946747513948128,0.36983000401691
"Nigeria",5.5367331172324,3.84137928810752,9.12509479802788,1.32456831820771,4.22543112838894,39.2990827796064,26.7514110862785,5.48488689122923,7.86446742039563,13.8629132067516,113.906851899804,6.6724853918059,0.177086797422065,0.294739528432859,0.775224204532845,0.660636665013649
"Oman",3.31916969686045,1.52127416126126,6.17581803276685,0.276501130227361,2.02134240209657,16.4324990481494,15.7091167674682,1.0501489580256,8.22965021870309,11.2657779795788,123.551295353985,3.40369239166119,0.13087168698401,0.199191581870763,0.932480208919593,0.588128887794738
"Pakistan",3.88030780306963,3.50145634897046,6.70158866201849,0.73673712855975,3.88448346835177,45.7976630771842,24.1061615738266,2.65650610326999,7.33002403429328,16.4435816000509,96.5771029907424,5.39062177253481,0.216613567440532,0.451555856063201,1.02772926417289,0.563658340190682
"Panama",3.80827330970745,2.20797590574336,6.07443373793433,0.689580539020794,2.61421474450804,22.4635897900915,19.2496885674004,2.4495668714653,6.85481007721287,12.4633795332975,113.619708335264,7.85018267785195,0.249278485433445,0.415788137596882,1.57181284339021,1.4072811391259
"Paraguay",3.64914367257519,2.5318099382915,6.05292822320773,0.668180127782058,2.99671309781411,27.5707789619764,20.3889962902733,2.39108075325724,7.20094390677599,13.6898716668885,125.396228610621,7.08109178965567,0.23564694624521,0.405072672787062,1.2813182049462,1.08780975886299
