"Albania","Algeria","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bangladesh","Belarus","Belgium","Benin","Bolivia","Bosnia_Herzegovina","Botswana","Brazil","Bulgaria","Burkina_Faso","Cambodia","Cameroon","Canada","Cape_Verde","Chile","China","Colombia","Costa_Rica","Denmark","Dominican_Republic","Ecuador","Egypt","Estonia","Ethiopia","Fiji","Finland","France","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Guyana","Haiti","Honduras","Hong_Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kyrgyzstan","Latvia","Lebanon","Lesotho","Liberia","Lithuania","Macedonia","Malaysia","Maldives","Malta","Mauritania","Mexico","Mongolia","Montenegro","Morocco","Mozambique","Namibia","Nepal","Netherlands","New_Zealand","Nicaragua","Niger","Nigeria","Oman","Pakistan","Panama","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Republic_of_Congo","Republic_of_Korea","Romania","Russia","Rwanda","Sao_Tome_and_Principe","Saudi_Arabia","Senegal","Serbia","Sierra_Leone","Singapore","Slovakia","Slovenia","Solomon_Islands","South_Africa","Spain","Sri_Lanka","Suriname","Sweden","Switzerland","Syrian_Arab_Republic","Taiwan","Tajikistan","Tanzania","Thailand","Tunisia","Turkey","Uganda","Ukraine","United_Arab_Emirates","United_Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","Yemen","Zambia","Zimbabwe"
10.249094535,123.9476482756,68372.8601391894,259.69100252,103.126749675,300.9950776877,9.9803784448,137.10669296,5.7283641411,50.172267452,223.397145136,1514.0581827,32642.210130634,24.055619944,0,151335.964873731,191.5446633094,759.63616337,1227.47649196,543.9817708789,3129.6460911323,2230.3136237,43965.0077583611,3606.1264098537,448648.153922906,40554.9292498477,110.3062151,51623.642283756,180616.978496153,810.8936085064,23.592269343,27.521877671,0,60.093869218,1400.457590642,46.172997532,1421.2997934241,272.5083028024,140.7742014355,111909.623617344,5.1318468674,21.275798683,12923.70027285,2574.9896141316,190.9919056,78.912241945,97.36322706,2290.1946811022,211.9459780786,204.335721777,38.811835622,237.408658531,456.38878327,1375.8639090428,12686,310.962190161,149.92936849,129.7803233325,3883.76213425,405.3557775005,146.86466382,10.943382997,0,5.6217963508,64.861429336,0,200.3307991304,4.4297861777,119.6210027,2.0171593536,209503.227360769,744.75185303,76.320123098,3396.2845218847,652.3971004012,0,6.0814766104,18611.264489703,48.507450856,23214.251506748,3.0995862594,3270.6449011714,0,698.8151314149,0,217.609613266,56400.7207837185,176.2946240558,350.1099775052,342.46812408,103.01035362,5229.4187928662,234.68343296,232.4246099569,714.1575411777,2.8173298633,0,231.2562320614,352.03116377,55.892964163,3.0646169736,529.42583201,4.8623365246,27.425450893,0,348.9671287287,35037.0692133706,2.3196694272,26.46633826,123.9366607458,289.196290826,231.854042074,62.5072838482,568.024460403,640.6959565149,419.392042412,0,360.1118931535,1.1241111476,897.1717009904,308.8531384926,1921.3508527176,44516,350117.939794907,16.27383616,112797.857151583,13.8530087261,488.37435683,1229.677692305,1593.0879207
2.8001156635,10.6487171512,21639.374660064,46.492040928,21.85312224,20.737307828,8.476506361,0,1.1916054066,6.1625335557,2.885847188,31.5990523922,79088.6092073551,1.5594770859,0,70535.0838242167,6.373734136,76.887572389,0,24.0024828814,76.5156758205,13.2623087796,31443.7668344267,39.9064638851,742.4090970039,127.0424952361,1.9892841795,85.3034838947,175.689291584,78.4118924281,1.296859866,18.0849138469,0,1.3643018371,107.4088930358,6.47427008,83.3642620436,17.7091502676,10.4417568646,8.7660122626,0,0,44.6785149465,7.4068483556,4.1941506185,1.9767305157,2.4699746278,152.7977883118,0,12.0383718906,4.1648238565,14.9374399675,156.996583753,98.9066652859,3.0602929489,2.3875254203,5.5218600852,10.2585459985,113.3374258547,10.7647284029,32.359639787,2.8925807665,0,0,3.2859778025,0,8.4786506062,1.4344960635,3.7701682668,0,691.7051945194,0,2.7837495664,96.8800634598,60.786082106,0,1.1133246683,24.5715539047,30.943117155,0,0,13.5417600578,0,40.6316220456,232.960689304,0,18807.9924789299,15.2979756358,7.5687559229,65.5960517829,9.1329856066,229.07614148,2.0649459413,10.5430255193,45.3250811611,0,0,12.0746923065,236.21933518,2.4225156806,0,102.161460216,0,1.0153887305,0,208.194713881,200.3713290543,0,0,2.390070635,16.9871626761,16.4878783294,5.4300257635,5.679804634,18.220175305,38.8467468785,0,49.3549164,0,69.4400047478,57.3350958161,54.3625067434,27875.264202123,493.0249555699,13.9353288667,213.02927339,3.0405528386,17.1633892143,19.5328481682,110.539323319
5.9647748139,147.6674517304,94439.4075462975,473.5839963348,177.626271729,365.5189426563,5.7567653616,217.832831251,3.7239664272,75.5667085852,319.8344028457,1293.0398018,138108.32322872,20.561413772,0,203816.047216223,237.6313637529,759.63616337,1055.92662771,476.1613928881,35276.7091823431,4562.35956552,136385.192710688,3712.5387793174,137363.632230916,68061.4381568586,116.69973767,21787.9668983007,268887.614445419,985.2114799492,32.0135148299,16.755082741,0,114.3810466511,1600.2232740281,72.1768119885,1561.508817218,458.2469137732,161.4820454722,3579.7423447585,4.2311315739,31.235240776,6429.5715648304,3787.9865208612,256.20215915,85.729597977,218.8883967991,2371.6227333309,190.7182619633,197.507366342,33.31150501,392.7281315767,723.3470955814,2025.8414409874,3549.5890489594,310.083007338,216.9666764337,176.5145357441,5892.5450165407,356.0249159313,192.671954458,6.3314263926,0,4.8291832013,91.1588758302,0,197.4686159635,2.6996744249,169.5995166572,1.6185157606,143550.423625997,605.34082349,64.38571658,7886.0223912092,764.102883277,0,3.6583638629,35876.9765468222,77.376583595,497.23924346,2.5833529016,5076.6431448461,0,1301.3427617796,53237.8282072181,20781.3783335757,0,236.4927496807,585.818538509,433.5183172088,94.6841941146,5228.9235251957,224.25382589,325.5360680585,702.4754979885,2.469326529,0,197.2296908626,427.4266913206,76.9622231171,2.5273415794,758.9693427286,2.7988944031,37.5649330171,0,490.5743407108,68165.2009430828,1.3806939005,20.161397915,178.6771083514,396.0365446574,361.0864194305,67.4504391239,764.912961428,818.0414701484,493.0735937668,0,496.227197649,0,1350.4973205878,396.7963941622,2110.7424198799,25541.8301718035,446494.639608255,9.351632052,40490.6724674008,7.8155117776,759.63616337,1072.7140114457,1593.0879207
47.1509975438,2406.8083831448,304.2743413271,6033.3634449949,150979.619677617,2391.6657461281,740.8521662992,3.2776063015,12278.8373012968,696.2833317597,303.4685759021,3884.5451562842,235.098095309,324.0925568305,22.866409356,866.7593558763,1048.4475870965,1598.054789987,54054.3832986287,1750.3722993215,30449.3218577362,4909.021864123,459.7151780326,825172.526610573,619.5341939833,866.7136187736,560.7592612515,1029.3846424737,188.6350044288,22476.689269966,237.3062744487,3480.0539705665,55.6862576671,693.5713485944,5868.9808055564,914.3042176221,7775.7127781386,745.1677736424,928.1477553714,5419.7371476065,223.9525965286,28.115635528,1805.7651922019,735.143870274,359072.782101214,374.2384713431,228.8465074402,129451.920194645,191552.261491834,31419.4003454855,8769.9303120823,403.0018748969,2020.5572932122,5962.8591363507,165.506143436,610907.334483693,4098.636830727,8036.4873320009,9913.2867029939,11260.9992519719,385.2709031784,3846.9829995138,36.305910745,105.8379111298,707.659646433,98.613625548,277763.753238774,1590.3053898319,617.8877702569,134.61589883,4698.3821700728,35234.5761229466,679.673883697,4752.7543599652,2314.0621291979,62.881410385,8670.7337555902,77143.0976227928,5272.0228209209,60.746849708,214.6558543326,8718.1858485383,115.22278192,31959.1769225545,404.5954486001,21.2430501952,542.7743072676,0,432.0436342343,308.4177712493,58783.7783314731,7013.371898219,399359.08606753,1220.3782025064,17280.4358617905,157.4189692398,4.1284147207,46650.1772020194,46.8539038746,477.5053744354,186.7036437498,513142.25708192,36.115812058,118.7057565256,93.354859669,3956.7677903753,2675.7425706419,2334.8076491179,100.29979107,723.46526155,1947.4868428283,5432.1225757154,162965.618557996,1579.238563251,2566.1339746845,460264.124291873,139.18476462,6403.733888906,26.6673070722,16662.7154760539,168102.500079769,8577.4190376572,45.1561015169,234439.34226985,5916.1507664839,38.9926046781,113096.508866433,9146.9484201735,2088.553921027,43897.09435318
3778.4347622935,5915.0849468712,705.1850579597,5417.5180175727,12.25000313,174471.511807448,1806.8920332055,84.0860639169,241.7453703688,28958.28361336,233268.246418452,8913.934341083,2459.2608405545,3192.7287900472,0,7810.7435542019,52472.0326835505,13855.1715867487,7371.3994332255,9425.4903345799,62805.5735724707,5630.8469606431,467.4743763106,25930.415280643,2541.003281058,1724.7394000173,140343.396692551,5686.5057331699,1606.2325362701,18071.9043295507,1737.3992467399,3085.756458715,0,87804.5477690366,377372.344928765,2153.8376533103,1339386.89183048,1691.2823541754,70886.9151453486,2520.7247802315,247.3176077064,14.9675003261,5565.7469249439,1356.4947307085,2170.6184745094,91697.8897508025,11941.8030597451,57564.0382279701,1711.8267586409,3007.8726639717,3980.6874653482,333961.571536918,72008.8802487335,670417.539768809,998.4718016121,2081.7025477642,3130.2528183863,3085.7642788756,14542.1521225215,4496.2271745382,49789.255368342,3182.7484788402,0,244.634905718,48274.2777016142,287.4801721113,2534.3754500975,503.3621848534,6627.2875167571,123.7771657279,3670.1187642254,4778.6669633841,6501.3295907747,35452.2779110843,5181.5692906408,76.3268353605,72.2084221095,218025.124228021,3.8901332821,15.9614348135,152.030331949,20694.1840079387,0,8008.4135648184,294.054198308,7.2062751298,556.2557554103,368.475863446,0,41962.5665225828,1753.3000988128,19072.090026376,1734.1523583098,53400.5760962095,140492.394457428,169.117658096,5.0638848424,4025.1656637534,1209.6230890489,14106.0186686271,67.7547080915,6232.377486549,2333.2062068388,12348.8109281821,0,1574.5134155131,278006.135363884,318.9026529024,5.3926965991,216034.583169159,142236.683898002,3994.3218572864,926.5249638631,3037.496535198,7647.7159425827,7284.6913481897,62.5241564359,74300.9732395683,5.9285822388,182732.26311049,6376.0049515764,1871861.48804793,368.7645159901,195886.133228129,3698.3916620819,453.2096661051,1748.4936588807,2013.2791979776,7201.1054749722,11125.7435392039
1064.9598144593,4960.0968859157,1475.4023939088,3632.1258572812,36.4077693459,5301.4970568829,702.0813241588,56.264077476,69.1017998428,664.3492828742,147178.085176708,11995.5277754,3178.7039562361,1735.6185928576,6.3663668311,346287.093848456,4261.1368216578,19849.6560024357,1738.927495354,11607.47281447,26676.1964934273,83748.352376755,500.05870288,7161.7474688959,3343.9848776578,1625.3601701845,39369.9640064711,3098.4867482181,2045.01565867,25068.4894670294,540.4428911506,1173.517529976,0,25718.1566152788,750143.061994614,605.6663733488,458270.685041074,897.9928244346,4769.5673087772,2070.75496516,266.45703696,10.0921793345,14094.8702312517,1571.568061228,785.9069750309,33043.8491179086,1241.0850171598,18271.9908390019,424.1522034922,1762.070214659,1398.2942709849,62640.051876337,2384.248923809,474490.714888413,906.2379832251,719.2517482933,1760.7780793256,1195.0441148386,13929.3361578818,2044.380753009,1961.478243715,1813.0168345052,5.2486167878,158.402009383,1829.7310229532,130.309589469,765.3485989887,158.207737595,4269.0298149279,164.501281164,2702.6969694603,1087.89541095,2367.5717287781,68145.1644259399,43276.3928834249,37.9076897282,15.0709654186,184632.324614999,0,8.7768699777,78.885597119,7018.4448355101,0,2572.9441153881,284.00700574,53.1349987584,430.4759033095,226.6877813633,44026.1718768865,0,726.752879273,19914.384191734,642.0661336571,16891.7618777154,45628.6725820111,97.027414197,2433.2445063216,1778.3276543901,20191.635823119,1529.8169965009,120.300939432,2368.619174892,981.1664432161,469.0702654983,0,17269.1993019206,530881.703563472,112.207858499,12.1805357206,33968.4204847044,229396.298232522,2263.0806868318,225.0934842508,2388.213206544,2370.2898799797,2261.9783340478,68.2016652195,37598.944582291,6.842529329,32784.8072130508,2430.8425549957,566840.617586721,918.15942199,81790.0816952684,1136.9857760375,26381.5728307653,499.5489657697,968.0082673422,6107.0560529328,9906.5906782616
489.85559635,32770.6085030351,233.307548598,3790.102721454,14357.1740696604,53525.311370713,949.495037709,22.77488815,10836.098492516,593.9922485059,1619.6303869336,8847.9001753,558.714875822,1317.0180728201,32.213343135,1444.930029277,2458.206010402,4069.955927883,18735.3845288,9084.12148831,1489.4300878332,620.89335118,146.13280628,253872.685901115,777.9332051307,575.34884767,841.3822306249,1720.715029471,989.93367715,246673.08717988,297.2350522237,3119.152397785,0,864.3886942686,93229.6946748901,644.451107139,198917.351132,658.5762435714,43086.223768866,1087.4947289,126.5283247145,6.273691851,3598.3924219354,978.4919225284,72891.886969,1142.2237516,453.07766167,641986.852932683,60853.6670442674,58622.1171932288,4183.0030645439,1136.66922802,2403.7445825746,184663.925162345,412.11694291,16602.6847788321,59839.18468114,2325.9775426929,35748.004257225,3129.717252423,947.09875387,69950.93449,11.296756462,63.517225511,1074.970718955,98.502423435,52811.5908972221,9498.8273221,2059.8728229,157.87197957,1088.554478016,4930.0405784966,2199.5981763,5220.355943658,6943.6312573118,44.053595036,29432.734133742,3618.4159877018,146.6025349837,20.161870851,172.65982583,26733.5892610739,62.159403183,124204.644670507,73.822471351,8.7400851142,90.488854892,48344.2591816902,1784.4483364135,717.4118136384,0,8937.956451048,62050.300261672,1975.9655467194,55093.986375548,230.66807457,4.6658925972,160490.301897359,468.4472224757,1103.0858563524,123.60895996,92402.90731,156.769846756,215.85592378,0,40398.2767603436,102456.120809856,10466.836127,5.9411533923,41272.8842003235,91093.3303281094,59571.328969403,1223.6351726687,3591.85419161,13240.6708641396,114921.340774256,65.453307986,117997.659457613,19.8299771748,14571.1232668676,188652.599449827,236313.594624725,169.71018484,129014.655062504,2488.668183312,105.9613602251,26304.1513636277,3926.307265847,2158.432688657,9861.859551173
26.542634287,877.3956391966,139.2925526746,1123.91563254,70.1126353931,282.1306176803,463.4943064,0,15.6338848711,303.25106461,151.9692382026,68633.613134,21.7477945149,13.2738834373,5.5309716161,683.3273860606,294.3553064687,3462.5032252236,36.5715176057,17186.724511834,197.4609132025,129.416010505,151.049951654,1929.9100393459,202.9652210279,31.6643460023,28.85873983,117.0170388298,4.7301582323,5545.127333661,85.968415847,2317.8757266164,0,8.7459059441,8333.3887898698,281.11130409,1169.2108121165,861.04514462,265.7301115249,9.5895395895,19.6779844761,0,60.100967809,8.0355055392,254.41341527,49.542458814,31.424617017,3804.072711116,28.6212812675,100.4080273836,27.654393284,119.875785228,933.44223618,1030.057217753,4.2677234241,111.187619199,282.29432431,97.4555022966,11844.161603848,66.780300748,258.97573557,385.91465959,1.0443159605,15.7361452375,129.382199979,0,527.7139597992,57.545809131,263.1818214,11.3606125451,217.1319120951,51.158690517,82.413736816,25720.1343815752,3217.5046662861,3.4747498735,19.9384455744,43.9781298066,0,0,23.593119836,968.8300026093,0,1044.2099833441,6.3826109336,0,6.3461227612,606.1517407656,296.7608526009,270.828278533,319.00290215,0,57.445535887,326.1313518081,713.1081990261,11.8163536547,4.5652836389,980.211004956,890.3684392725,222.25499362,5.4479274518,3288.2982617,8.9192059725,65.069035763,0,21700.1816905337,782.589772592,8.1583616679,0,93.6443980427,105.145464626,472.531281732,225.9445779922,172.276531145,914.1797663753,1201.8942065408,0,995.805759792,0,580.2425471492,988.7764595888,1416.5561166548,4.4033248948,231.6880540567,625.39944581,81.824892604,327.831492551,230.67794883,1269.9453082928,5133.1826640548
246.0459671154,1284.7708019088,243.1436673043,3432.4148305171,212162.934689184,48122.0329467376,1175.5537310187,83.409251495,831.6040133087,515.6911115496,1654.8287131927,2955.654909973,35.9314980679,828.2292125534,0,1755.5672176723,1791.0747634809,8184.32492633,221720.49901518,4700.415183257,133340.811871727,1114.6721796844,367.4221629,3832535.68084088,530.0537833384,1991.6578059495,1043.7333272303,1146.2998387216,754.8604428173,11494.9664472388,289.4388961141,1016.1287888183,24.089249038,63253.2917561867,153605.685816222,662.2268581726,174303.75200276,330.4711908131,2274.5114250393,2241.0905667357,33.202917992,11.696513798,3978.9285029511,1066.0381504307,340730.04246943,1010.9842797342,645.8722949908,143299.307268417,191078.610845482,20333.3587934473,857.5217907429,1503.855102917,52022.0430715877,58692.4877345082,615.1296280956,1549156.21600964,1340.281742533,40804.0683061458,7515.9318212304,2027.879481128,1285.644389736,970.8954781446,1.2963939611,9.8995728285,783.6445907293,77.967618881,214449.955588428,389.1866205644,985.3861444511,18.172782688,3977.3566131768,142123.953742917,1188.6500912265,2260.6350336334,660.4586267013,15.931512829,28251.9733002601,131938.347797063,35250.3460970654,19.022667395,17.483203194,5932.2993945201,6.3330980405,7306.665521573,191.55569253,1.7724230959,188.8782982,347709.906469201,1626.7840787124,584.5234229823,59315.6885654062,12611.107943776,0,1280.1138151512,236934.31989155,8.7242147234,0,3658.2055487616,205.2000934112,708.4223043051,19.834577074,365303.320734365,180.590131748,170.64719175,1.6445362914,1252.9412267404,6349.9664245776,332.3014274058,6.1707745999,1953.9257281925,8656.9976808541,1268.038400075,192767.169316624,3252.8225902641,2399.507449273,607916.234961106,2.2430701569,122103.503778892,1.0769540541,13803.9462659504,140476.20418728,191747.074326908,5.3191083024,1191406.3948911,65018.6433697999,104.6089621772,259001.852796071,2249.929752261,3479.3778145507,17316.555547029
3631.7631469885,8549.875673082,781.1701440083,11889.805704431,134.119434713,240702.826111628,2810.7890562527,19.1698178138,921.6561160312,2519.3733574289,98721.5556380081,16059.9734026731,7815.085220234,1869.7622410023,1.2575102432,19982.5780692571,35302.7946383302,15053.2421039822,9253.8212236083,6510.4862750442,3178.5599325596,12283.3928089753,411.6138390212,28565.484021086,7050.2781514501,528.1622055759,18796.9872736851,4423.4851095696,6098.9393580295,30743.9733659044,1661.5023990753,3918.2182267874,0,28370.6379191804,295561.459828609,2494.9780312157,451393.728553823,2026.2547458934,137957.439640954,5879.2652958699,236.6719249871,1.1931078348,3930.1212462264,872.8776862843,1788.6196016805,122281.509346401,1638.1933686302,49486.6947300175,2688.4790367058,6580.2266901924,3468.9247343831,28986.1068199071,133477.364432374,949973.033392413,907.9673819981,1865.9766997722,9151.0335862911,3882.8567119742,20997.0448757768,2394.1374249279,17452.965435923,8491.0205018449,1.2950759388,413.979763806,3390.3025328999,406.7842376681,2515.203671465,659.9379685408,6181.6147275275,109.092481832,1935.282836238,3134.1528433447,4490.852437448,27354.3232539596,6018.5988474175,47.3601870357,270.6550142143,58326.9033393541,2.9933518109,11.9493542806,152.0226591286,16960.4515580788,22.109904418,10895.8028889659,83.4016846481,10.5623540116,342.162863176,1053.7953595997,54003.4864742849,16768.5719169791,2043.3003519136,18734.7879045676,1660.1092974598,0,37449.4938085302,386.5441473291,15.7605662736,4536.0396362964,2174.9211839322,8653.3950143078,123.7560494188,7288.287453659,1619.4017757865,909.4186568302,0,2847.4081503819,432406.752615189,470.3753164262,18.421239474,4954.8223006164,67607.077619434,7631.0743335819,849.2133341284,2448.408296227,8270.0270714885,7020.3891263779,19.4490748532,121400.729335121,15.2617960311,60240.5517500359,22319.9249581477,389810.93524417,1439.992840618,7346.4949353675,4095.528118995,478.9222181698,1279.6947621692,1563.7708461293,10947.2064349795,7621.7236399493
6118.7947055437,18460.3893572947,1255.880376779,394718.325524596,3421.6405952449,422345.762102462,257681.12839737,101.9333843902,4331.2950738231,119895.765411379,80042.7474783573,18447.5062962002,2182.8439178119,8901.3128555023,16.4347505781,14704.01523641,160441.09515767,15058.6912517211,140800.251786896,14126.6713502645,27724.0549210253,7828.2761185261,970.2603565166,1122420.6194815,4363.5237613289,2037.8890924176,121354.082996165,8222.8797794606,2447.420609501,205032.34165063,30418.0451948341,12285.47296186,3.6068678482,97703.8985444481,361670.272998624,19870.5130852454,1676401.39667919,3640.0242483406,110610.713197732,4125.270263909,604.7729389331,41.3609807036,14890.5434380323,2838.6233759484,59770.7549329603,119782.847515189,3019.115791855,361916.427157018,46266.660344413,68040.0739995687,15457.4236971112,14262.3971113083,195176.878400344,449475.726969647,1515.5936652499,146467.411672072,36515.9153793851,300394.083924851,39123.6881264872,197378.834723828,136956.987114101,23669.5001127623,19.8768457625,554.2106664756,28356.8983743492,2421.4925010463,24339.917435699,9501.4066353167,42485.3038020093,366.5007484505,10886.3272349887,90557.2756322965,29154.9261164357,32981.8625492085,9921.4561130483,214.8169792374,3269.2751848868,181803.498995051,700.2404103415,128.3702745286,509.8356561763,28588.4635900799,117.372984959,51154.6954197992,619.8068335707,53.1346787671,678.8849818354,13473.3816678494,147871.465884998,46975.1031226177,59015.4090346078,30661.1719255538,242231.566806135,34461.7347440447,0,373.9129725988,43.8997552794,15253.3055112436,3409.1524629055,97662.1448413497,376.3928210836,127797.117681718,7925.6452970992,41110.2625861928,0,8315.8625734498,267870.180648974,1243.0928103252,53.9996270889,100735.939830666,230812.348823831,42972.5910687465,9632.3869119657,292250.583573338,12436.2634238215,280732.2786189,137.0851796687,595855.392387969,25.160971153,781949.587527631,305151.360735574,428774.662702717,416.0403830034,250466.798491524,363632.997993127,681.0944905261,122917.107164505,9664.9430112038,20042.9967413853,13475.3341731602
